id,plate,date,price
36164,P868PK797,2025-01-29 00:00:00,100000
36165,O131OH777,2024-07-13 00:00:00,80000
36166,P771PT777,2024-11-02 00:00:00,650000
36167,H100HH150,2025-02-12 00:00:00,1400000
36168,A163PM797,2025-01-09 00:00:00,180000
36169,M492YP77,2024-02-06 15:26:32,300000
36170,M492YP77,2024-02-28 17:38:57,280000
36171,M492YP77,2024-05-08 12:59:43,290000
36172,M492YP77,2024-05-08 19:18:10,280000
36173,M492YP77,2024-05-22 12:35:49,270000
36174,M492YP77,2025-02-05 00:00:00,350000
36175,E001EA26,2024-10-05 00:00:00,1700000
36176,K411TO125,2024-08-01 00:00:00,250000
36177,H828KA761,2024-11-14 00:00:00,30000
36178,Y580YY23,2023-03-16 00:00:00,200000
36179,P666EA78,2022-08-23 00:00:00,150000
36180,T900PT799,2025-02-08 00:00:00,180000
36181,K541PA799,2022-08-11 00:00:00,130000
36182,P800AA58,2023-10-27 00:00:00,100000
36183,X964AO550,2025-02-11 00:00:00,50000
36184,H500OM790,2024-11-29 00:00:00,130000
36185,P123AY27,2022-11-07 00:00:00,35000
36186,T322TT07,2024-03-16 00:00:00,180000
36187,O993OO40,2024-12-03 00:00:00,400000
36188,C555TX23,2023-01-02 00:00:00,350000
36189,H400MM124,2024-03-12 00:00:00,200000
36190,X555BK07,2023-02-13 00:00:00,1000000
36191,A003AO197,2025-02-11 00:00:00,370000
36192,E034EY977,2025-01-13 00:00:00,60000
36193,E404BO977,2023-10-24 00:00:00,70000
36194,M867MM96,2024-09-17 00:00:00,1000000
36195,B200PY77,2023-02-19 00:00:00,200000
36196,T676AX550,2025-02-09 00:00:00,80000
36197,Y740TM797,2025-01-02 00:00:00,30000
36198,M294OA797,2024-12-16 00:00:00,30000
36199,T777YY50,2021-04-16 13:44:45,250000
36200,P767BK797,2022-05-11 21:39:04,60000
36201,O941OH797,2024-12-16 00:00:00,30000
36202,Y972BY550,2025-02-09 00:00:00,25000
36203,T878KH78,2024-02-15 00:00:00,100000
36204,X300XO790,2024-12-03 00:00:00,240000
36205,X300XO790,2024-12-07 00:00:00,200000
36206,X300XO790,2024-12-25 12:43:39,110000
36207,X400YA177,2022-07-07 00:00:00,150000
36208,H444XT97,2024-08-05 11:09:42,450000
36209,A564MO90,2023-11-09 23:26:56,480000
36210,A564MO90,2023-11-13 10:56:28,400000
36211,O048AK550,2024-06-26 00:00:00,55000
36212,C009OT199,2022-05-21 00:00:00,150000
36213,B800MB750,2023-01-16 00:00:00,120000
36214,O626AH797,2025-02-10 00:00:00,50000
36215,T009HT142,2024-03-13 00:00:00,120000
36216,C063PB797,2024-02-26 00:00:00,60000
36217,X565EP93,2022-04-13 00:00:00,70000
36218,E777XP50,2022-06-29 00:00:00,300000
36219,A700BX77,2025-02-12 00:00:00,700000
36220,Y343AM550,2024-08-27 00:00:00,30000
36221,Y343AM550,2024-12-15 13:41:01,40000
36222,O575AX797,2023-08-12 00:00:00,700000
36223,Y700BK790,2022-02-25 00:00:00,60000
36224,K282PP797,2025-01-16 00:00:00,90000
36225,P070TB126,2025-01-19 00:00:00,75000
36226,H072BB550,2025-02-03 00:00:00,45000
36227,T707PX777,2023-10-30 15:33:28,775000
36228,P555YC750,2024-02-25 00:00:00,1000000
36229,Y777HO50,2024-09-17 00:00:00,1200000
36230,K002KK86,2024-11-30 00:00:00,1500000
36231,A200ME797,2023-12-15 00:00:00,100000
36232,C075MM77,2025-02-10 00:00:00,440000
36233,M252OO797,2024-08-21 11:50:12,70000
36234,C321KK123,2024-11-07 00:00:00,100000
36235,O308OO199,2025-02-04 00:00:00,975000
36236,T718AB550,2025-02-07 00:00:00,100000
36237,A023AA159,2024-04-11 00:00:00,1500000
36238,H090HM797,2023-01-16 20:52:27,35000
36239,E400TH797,2024-12-25 00:00:00,150000
36240,X571OK797,2024-10-27 00:00:00,70000
36241,H666AC66,2022-03-15 00:00:00,250000
36242,Y171EH977,2025-02-08 00:00:00,70000
36243,O105TE797,2024-10-31 00:00:00,50000
36244,O998OX797,2025-01-26 00:00:00,30000
36245,A505TK777,2022-06-21 00:00:00,50000
36246,A044HE09,2024-07-13 00:00:00,80000
36247,X094KX77,2025-02-11 00:00:00,500000
36248,M505PT177,2022-05-22 00:00:00,30000
36249,C115TT797,2025-02-11 00:00:00,55000
36250,A200PA77,2025-02-12 00:00:00,300000
36251,B088XH197,2024-01-19 16:48:23,90000
36252,H666OC154,2024-09-02 00:00:00,250000
36253,H022BB199,2023-06-11 12:44:20,165000
36254,H022BB199,2023-09-14 10:52:49,125000
36255,B302MP77,2025-02-09 00:00:00,2000000
36256,K494BX777,2023-02-07 13:48:58,100000
36257,P881PP09,2024-11-15 00:00:00,300000
36258,A100HX82,2022-12-26 00:00:00,100000
36259,C077YC77,2025-01-09 00:00:00,2000000
36260,H939EE797,2021-09-21 16:50:53,70000
36261,H939EE797,2021-10-03 23:55:25,85000
36262,H939EE797,2021-11-04 12:15:37,75000
36263,H939EE797,2021-12-09 17:16:06,65000
36264,H939EE797,2022-03-10 14:59:32,60000
36265,H561PT797,2024-04-26 00:00:00,35000
36266,X313OP31,2024-06-12 00:00:00,600000
36267,X582XX71,2024-11-08 00:00:00,97000
36268,K061OT790,2024-11-29 21:10:56,80000
36269,K061OT790,2025-02-08 00:00:00,70000
36270,E001YE198,2024-10-10 00:00:00,380000
36271,M800MA799,2024-09-15 23:34:50,230000
36272,K770KK77,2023-04-15 00:00:00,1200000
36273,K770KK77,2025-02-06 00:00:00,4500000
36274,X111XX15,2022-11-17 00:00:00,1200000
36275,M666BB01,2024-11-25 00:00:00,200000
36276,H909YH05,2024-03-04 00:00:00,1333333
36277,B505EK01,2023-11-13 00:00:00,50000
36278,K777KY777,2025-02-10 00:00:00,8500000
36279,H969PA797,2024-09-18 00:00:00,55000
36280,H007TB124,2023-10-18 00:00:00,199000
36281,A499YE36,2024-04-21 00:00:00,500000
36282,T300OH797,2024-01-12 00:00:00,350000
36283,E541TY797,2024-12-26 00:00:00,21999
36284,T180OK797,2024-12-20 00:00:00,95000
36285,A118PA750,2024-09-10 00:00:00,100000
36286,Y717TK797,2024-10-06 00:00:00,150000
36287,O009AO11,2024-05-12 00:00:00,200000
36288,X100MB193,2023-03-02 00:00:00,200000
36289,T770HC77,2022-07-21 00:00:00,200000
36290,T606TT197,2025-02-12 00:00:00,680000
36291,K800BY50,2022-12-13 00:00:00,50000
36292,X515HA797,2022-12-02 01:36:23,50000
36293,A473OO50,2021-05-20 22:20:41,115000
36294,T555OX197,2025-02-06 00:00:00,1000000
36295,H777EA197,2024-09-12 00:00:00,799000
36296,K122AK122,2022-11-10 00:00:00,150000
36297,E097MY97,2025-02-11 00:00:00,380000
36298,X585KX763,2024-06-17 00:00:00,120000
36299,Y450YY77,2025-02-10 00:00:00,650000
36300,P683CH797,2025-02-10 00:00:00,30000
36301,K911KP790,2024-06-01 00:00:00,95000
36302,P800PE790,2024-08-07 00:00:00,200000
36303,C999MK790,2022-12-02 00:06:13,160000
36304,M097BT797,2025-02-05 00:00:00,80000
36305,M366OT199,2025-02-11 00:00:00,50000
36306,X018XX197,2022-12-22 00:00:00,499999
36307,M394MM43,2024-04-18 00:00:00,96000
36308,Y771PY197,2024-01-18 00:00:00,40000
36309,Y771PY197,2025-02-06 00:00:00,100000
36310,E424CY790,2025-02-08 00:00:00,80000
36311,H993CM797,2025-02-01 00:00:00,60000
36312,P770YH777,2024-05-28 00:00:00,300000
36313,E026EE150,2024-05-26 00:00:00,300000
36314,B777XM47,2023-01-26 00:00:00,250000
36315,B404CY77,2024-08-11 00:00:00,650000
36316,M010TP38,2024-07-30 00:00:00,120000
36317,K160TE797,2024-12-14 00:00:00,30000
36318,K002TO93,2024-06-26 00:00:00,390000
36319,C205AA123,2024-05-26 00:00:00,200000
36320,P008TY77,2024-05-31 10:25:51,300000
36321,E313EO777,2024-09-26 00:00:00,500000
36322,X666OT86,2022-06-16 00:00:00,250000
36323,X404BX550,2025-01-17 00:00:00,34999
36324,C696PB150,2023-11-24 00:00:00,75000
36325,O828PA77,2024-11-14 00:00:00,240000
36326,Y733CO797,2025-02-04 00:00:00,60000
36327,H717XC77,2025-02-10 00:00:00,285000
36328,P790OY797,2024-11-03 00:00:00,30000
36329,P007XX77,2025-01-15 00:00:00,3300000
36330,B808AY97,2023-10-27 12:01:37,150000
36331,O381OO177,2025-02-08 00:00:00,900000
36332,Y740PY797,2025-01-07 00:00:00,60000
36333,C159OO99,2023-06-23 22:30:45,200000
36334,C498OK797,2024-10-24 00:00:00,70000
36335,X063OO750,2023-01-25 00:00:00,75000
36336,P177XH777,2023-07-30 12:07:31,235000
36337,A777XB199,2022-12-04 13:51:34,777000
36338,K830YP790,2024-11-21 00:00:00,75000
36339,X160XX06,2024-08-24 00:00:00,160000
36340,X006CP72,2024-10-20 00:00:00,300000
36341,T012TT95,2024-12-26 00:00:00,350000
36342,M003KY99,2022-09-26 00:00:00,200000
36343,C541CH797,2025-01-26 00:00:00,60000
36344,O314AO178,2024-05-29 00:00:00,90000
36345,M067BO797,2024-12-12 00:00:00,30000
36346,A004YH26,2023-04-01 00:00:00,100000
36347,A004YH26,2023-04-03 00:00:00,130000
36348,C200YK790,2024-12-17 21:27:22,70000
36349,C200YK790,2025-01-13 11:35:33,85000
36350,C200YK790,2025-02-10 00:00:00,99000
36351,E737MX797,2023-02-10 00:00:00,280000
36352,M604YP790,2024-11-29 21:10:56,130000
36353,M604YP790,2025-02-08 00:00:00,100000
36354,P672YC799,2025-02-05 00:00:00,60000
36355,A950OO977,2025-01-11 12:30:41,450000
36356,C535KB797,2022-01-09 19:31:44,45000
36357,X055BH05,2025-01-28 00:00:00,150000
36358,Y101KA797,2022-08-24 21:29:31,30000
36359,E700YM178,2021-05-06 17:07:00,70000
36360,M100KM50,2025-01-10 00:00:00,300000
36361,B670BB60,2023-09-23 00:00:00,150000
36362,X743AM05,2024-07-29 00:00:00,70000
36363,A350OO74,2022-03-29 00:00:00,50000
36364,T111HX62,2024-04-27 20:16:29,330000
36365,P717BT55,2022-10-14 00:00:00,70000
36366,A200YE193,2024-02-20 00:00:00,500000
36367,E919ME197,2024-07-26 00:00:00,99000
36368,K900CA90,2025-01-21 00:00:00,420000
36369,X656TM797,2025-02-08 00:00:00,70000
36370,X177XX150,2022-08-04 00:00:00,350000
36371,T001KC790,2023-01-26 23:34:19,220000
36372,M727PT797,2024-12-05 00:00:00,100000
36373,M490YP35,2022-03-22 00:00:00,50000
36374,K072TO797,2025-01-04 00:00:00,40000
36375,C999AM123,2023-08-02 00:00:00,550000
36376,H502HH197,2023-06-14 00:00:00,145000
36377,O142KA977,2024-12-16 00:00:00,35000
36378,O002AE199,2023-10-16 00:00:00,500000
36379,X418XX90,2024-09-28 15:34:51,490000
36380,X418XX90,2024-10-03 13:40:18,470000
36381,X418XX90,2024-10-23 15:10:00,440000
36382,X418XX90,2024-11-10 12:39:04,450000
36383,X418XX90,2024-12-05 00:29:29,430000
36384,A847AA97,2022-11-24 00:00:00,750000
36385,C001BY154,2022-01-25 10:41:09,150000
36386,A777AM777,2025-02-10 00:00:00,9000000
36387,A266CO79,2024-09-09 00:00:00,160000
36388,C223MB197,2024-02-06 00:00:00,300000
36389,A347AA10,2022-07-23 00:00:00,300000
36390,O003OK197,2025-02-04 00:00:00,350000
36391,X384XX99,2023-07-14 00:00:00,550000
36392,O052PA790,2024-01-26 00:00:00,30000
36393,A776OO92,2023-03-19 00:00:00,200000
36394,O069OO197,2021-10-14 19:40:49,800000
36395,O069OO197,2025-01-19 23:01:55,1500000
36396,K900EO790,2024-05-18 20:54:33,100000
36397,X321XX40,2023-03-21 00:00:00,300000
36398,P999HE142,2022-06-11 00:00:00,200000
36399,C345BO790,2023-03-12 00:00:00,450000
36400,T707BM799,2024-05-31 23:23:26,120000
36401,O606OC05,2023-04-08 00:00:00,350000
36402,A009KM37,2022-10-19 00:00:00,300000
36403,A515AA50,2023-12-13 15:41:38,1000000
36404,B888OC73,2024-01-31 00:00:00,500000
36405,O070HX797,2023-08-01 19:48:44,150000
36406,O070HX797,2023-09-12 17:55:52,100000
36407,O070HX797,2023-10-28 18:23:38,150000
36408,O070HX797,2024-02-05 18:22:47,140000
36409,O070HX797,2024-02-15 13:22:08,110000
36410,O070HX797,2024-02-16 15:41:10,130000
36411,O070HX797,2024-02-20 16:20:25,140000
36412,O070HX797,2024-02-20 18:31:44,150000
36413,O070HX797,2024-02-22 16:00:07,140000
36414,O070HX797,2024-03-10 17:16:50,150000
36415,B999YM164,2024-10-15 00:00:00,300000
36416,P694AB97,2023-08-06 00:00:00,100000
36417,O818OO79,2025-02-01 00:00:00,150000
36418,B131TM797,2024-12-04 00:00:00,30000
36419,B043BT977,2025-01-26 00:00:00,90000
36420,E911CT199,2023-11-21 00:00:00,150000
36421,A065PB797,2025-01-12 00:00:00,60000
36422,M355MM197,2023-07-19 11:04:23,550000
36423,O432YX97,2022-04-22 00:00:00,100000
36424,O432YX97,2022-05-20 20:30:18,70000
36425,T505YX790,2024-11-23 00:00:00,115000
36426,Y991CH797,2025-01-17 00:00:00,45000
36427,K222YC177,2024-08-20 21:24:34,500000
36428,K757TP797,2024-12-26 00:00:00,105000
36429,T535TP31,2023-10-13 00:00:00,50000
36430,B050BB22,2024-03-01 00:00:00,1000000
36431,P282HH716,2024-07-27 00:00:00,30000
36432,C469AO550,2024-12-10 00:00:00,60000
36433,T888BC199,2024-04-14 00:00:00,450000
36434,P505TY790,2024-12-12 00:00:00,70000
36435,T002PB95,2023-08-22 00:00:00,180000
36436,E700PA777,2024-02-22 10:26:06,450000
36437,K600KK82,2025-01-25 00:00:00,600000
36438,H094HH26,2023-12-01 00:00:00,500000
36439,E667HP761,2024-12-02 00:00:00,350000
36440,K031OP797,2024-12-16 00:00:00,60000
36441,B021TC797,2024-11-23 00:00:00,110000
36442,A979BA147,2024-11-03 00:00:00,500000
36443,X555OE777,2023-01-21 00:00:00,350000
36444,T518TT190,2024-05-08 00:00:00,518000
36445,T518TT190,2024-08-10 00:00:00,275000
36446,P066AA102,2024-06-28 00:00:00,1500000
36447,H015PK790,2024-11-09 00:00:00,40000
36448,X969PT797,2024-12-10 00:00:00,70000
36449,X261YA777,2024-08-17 00:00:00,50000
36450,O800XB777,2022-03-07 23:05:16,130000
36451,C969OK70,2024-10-26 00:00:00,100000
36452,C033HK123,2024-05-03 00:00:00,50000
36453,X004AE190,2023-08-20 00:00:00,200000
36454,E666EP97,2025-02-11 00:00:00,630000
36455,K272CP50,2024-01-20 00:00:00,70000
36456,E413KX90,2025-02-05 00:00:00,900000
36457,E333BP15,2024-12-11 00:00:00,330000
36458,M424KA977,2025-02-07 00:00:00,200000
36459,A100OA156,2023-11-02 00:00:00,120000
36460,M433HO797,2025-02-11 00:00:00,45000
36461,Y050CA777,2023-09-07 00:00:00,120000
36462,Y050CA777,2023-09-13 01:12:13,140000
36463,Y050CA777,2023-10-08 15:21:53,130000
36464,O005MM790,2023-09-16 00:00:00,250000
36465,O005MM790,2025-02-08 00:00:00,550000
36466,T006AP190,2025-02-12 00:00:00,130000
36467,T150HO150,2022-05-30 11:18:21,150000
36468,T150HO150,2024-04-03 00:00:00,400000
36469,Y838PH790,2024-03-22 00:00:00,49000
36470,A856AA150,2024-09-01 00:00:00,1500000
36471,K175OT98,2024-11-04 00:00:00,1500000
36472,H775MT777,2024-03-09 00:00:00,300000
36473,H077EC777,2022-06-16 01:46:15,200000
36474,H077EC777,2022-06-19 15:37:11,260000
36475,H077EC777,2022-08-01 18:13:50,250000
36476,P100OK199,2024-04-01 16:39:23,335000
36477,P100OK199,2024-12-12 00:00:00,315000
36478,P100OK199,2024-12-13 09:05:58,335000
36479,B373AO77,2023-01-08 00:00:00,200000
36480,B600MM197,2022-06-12 00:00:00,99000
36481,P303MO77,2025-01-23 00:00:00,1000000
36482,M858YE69,2024-08-02 00:00:00,45000
36483,H038PK790,2025-02-03 00:00:00,30000
36484,M777KK50,2022-04-29 00:00:00,400000
36485,E061KY977,2025-01-15 00:00:00,60000
36486,M080TO797,2025-02-08 00:00:00,160000
36487,T707ME790,2022-02-07 21:11:47,45000
36488,T707ME790,2022-05-01 22:39:46,40000
36489,A366CH797,2024-11-09 00:00:00,50000
36490,K004BT790,2021-06-10 13:58:48,85000
36491,C666TA26,2024-11-18 00:00:00,500000
36492,T707EX77,2025-02-09 00:00:00,650000
36493,Y911AC550,2025-02-08 00:00:00,60000
36494,Y754CK797,2025-02-07 00:00:00,30000
36495,E777HX69,2023-08-18 00:00:00,215000
36496,X001EC190,2022-04-26 00:00:00,200000
36497,H717PT797,2024-03-12 00:00:00,70000
36498,P789MY797,2022-10-24 13:46:15,30000
36499,C777EH199,2022-12-04 13:51:34,400000
36500,M700BM797,2025-02-04 00:00:00,340000
36501,O729AO78,2022-08-21 00:00:00,200000
36502,X888MX197,2023-08-20 00:00:00,500000
36503,T674CO797,2025-02-08 00:00:00,60000
36504,C101YP790,2025-01-16 00:00:00,180000
36505,A026MP07,2024-11-28 00:00:00,500000
36506,B004EC125,2023-03-21 00:00:00,100000
36507,A080XY797,2025-01-23 00:00:00,100000
36508,E005EP05,2024-08-21 00:00:00,1650000
36509,E415TX797,2025-01-31 00:00:00,60000
36510,H222TH152,2024-11-04 00:00:00,200000
36511,K005PX777,2024-10-16 14:11:50,460000
36512,K005PX777,2024-11-19 11:58:01,380000
36513,A791AA150,2022-06-21 00:00:00,400000
36514,A987BH761,2023-07-07 00:00:00,100000
36515,Y073XA05,2024-09-29 00:00:00,50000
36516,B191AA550,2025-01-21 00:00:00,50000
36517,A840AA40,2024-07-23 00:00:00,500000
36518,H434ME797,2022-10-31 09:11:51,35000
36519,H434ME797,2023-02-12 01:59:44,30000
36520,P090AB199,2023-06-12 00:00:00,200000
36521,M200AM977,2025-02-08 00:00:00,240000
36522,H699MM99,2025-01-20 00:00:00,700000
36523,A585AA92,2024-09-28 00:00:00,470000
36524,X956PM797,2025-02-11 00:00:00,50000
36525,Y072HY750,2024-06-08 00:00:00,59000
36526,O400HP61,2023-12-05 00:00:00,100000
36527,M900XP777,2022-10-20 14:59:23,100000
36528,K123TC797,2025-01-29 00:00:00,110000
36529,M080KK777,2025-02-11 00:00:00,300000
36530,P593PP197,2025-02-11 00:00:00,300000
36531,A666OY777,2023-02-20 00:00:00,250000
36532,H222KO77,2024-05-29 10:33:54,450000
36533,K005KK750,2025-02-09 00:00:00,1400000
36534,Y077XH777,2023-05-02 00:00:00,400000
36535,C848MH797,2022-11-24 00:00:00,95000
36536,P333HK34,2023-01-21 00:00:00,250000
36537,C383KX797,2025-01-19 00:00:00,55000
36538,O001CY38,2023-01-26 00:00:00,300000
36539,O001CY38,2024-05-12 00:00:00,460000
36540,C666YB196,2024-07-18 00:00:00,275000
36541,T111TK777,2024-09-12 14:09:12,1000000
36542,B913TO797,2025-01-31 00:00:00,60000
36543,B312BB750,2025-01-28 00:00:00,149000
36544,A151MC797,2024-05-16 00:00:00,100000
36545,O025OP790,2024-12-12 00:00:00,40000
36546,X300XP750,2025-01-08 00:00:00,130000
36547,K001KE777,2025-02-11 00:00:00,1600000
36548,B740MB750,2024-04-16 00:00:00,100000
36549,E200KX124,2024-05-10 00:00:00,450000
36550,A473OO799,2022-12-04 13:51:34,70000
36551,M904OT797,2024-12-13 00:00:00,30000
36552,P500AP777,2024-11-21 00:00:00,400000
36553,P500AP777,2025-01-09 00:00:00,350000
36554,Y900AC977,2023-02-03 23:20:54,120000
36555,B262OP777,2024-02-12 12:48:08,255000
36556,B262OP777,2024-03-14 11:08:30,305000
36557,B262OP777,2024-06-28 11:17:03,300000
36558,A949XA77,2022-05-01 00:00:00,100000
36559,T902MM799,2024-11-08 00:00:00,30000
36560,H621HH150,2024-06-09 17:06:37,180000
36561,E181KX08,2023-01-26 00:00:00,80000
36562,T999XO22,2023-12-05 00:00:00,160000
36563,Y001EE177,2022-06-07 00:00:00,380000
36564,C700HX116,2024-05-16 00:00:00,200000
36565,C399KP790,2024-12-29 00:00:00,75000
36566,K834OE797,2025-01-16 00:00:00,30000
36567,M505EB750,2022-12-19 00:00:00,50000
36568,A911OT797,2023-11-15 00:00:00,165000
36569,T606CO790,2023-12-21 00:00:00,40000
36570,X554YK190,2024-09-01 00:00:00,50000
36571,H900XC750,2024-05-02 23:03:41,200000
36572,H900XC750,2024-05-09 00:00:00,120000
36573,H900XC750,2024-05-10 16:06:54,190000
36574,H900XC750,2024-05-14 23:37:52,180000
36575,H900XC750,2024-05-18 10:56:37,120000
36576,H900XC750,2024-05-29 09:29:43,100000
36577,B888BC22,2022-02-24 00:00:00,200000
36578,H054BB550,2025-02-03 00:00:00,60000
36579,M079MM79,2023-09-04 00:00:00,1000000
36580,T733TT73,2024-04-30 00:00:00,65000
36581,A151MP33,2023-12-06 00:00:00,390000
36582,M336AX152,2023-07-21 23:25:29,25000
36583,A999TB197,2023-09-07 00:00:00,500000
36584,H100BH142,2024-06-05 00:00:00,100000
36585,H010XM71,2022-07-29 00:00:00,70000
36586,M200XX790,2023-10-08 00:00:00,195000
36587,T002AH197,2024-12-09 00:00:00,300000
36588,X535CK797,2025-01-15 00:00:00,100000
36589,M370MM197,2024-10-17 12:08:37,1250000
36590,M370MM197,2024-10-29 13:02:43,1300000
36591,M370MM197,2024-12-04 12:52:07,1250000
36592,M370MM197,2024-12-25 11:34:34,1200000
36593,M370MM197,2025-01-28 16:14:02,1050000
36594,Y449PX797,2025-02-11 00:00:00,50000
36595,Y029OO797,2025-02-08 00:00:00,190000
36596,K533OK797,2023-09-18 00:00:00,40000
36597,P628PP93,2022-07-15 00:00:00,260000
36598,E111KM97,2024-12-02 14:15:15,550000
36599,P004TY177,2022-03-04 00:00:00,120000
36600,E454PB797,2024-09-18 00:00:00,55000
36601,O585AY797,2022-06-12 00:00:00,55000
36602,T530PM797,2024-09-03 00:00:00,65000
36603,O707BE797,2024-11-29 13:42:17,230000
36604,O707BE797,2025-02-02 15:22:17,200000
36605,X100EX797,2021-08-16 22:39:16,95000
36606,X100EX797,2021-08-29 15:12:07,75000
36607,X100EX797,2021-09-02 16:51:14,55000
36608,X100EX797,2021-09-08 11:00:36,75000
36609,X100EX797,2021-09-12 16:36:47,55000
36610,X100EX797,2021-09-24 13:46:47,45000
36611,H171TT797,2025-02-05 00:00:00,100000
36612,B062PB797,2025-01-13 00:00:00,30000
36613,E002AH35,2023-09-29 00:00:00,80000
36614,T007PB77,2024-03-06 10:38:26,1500000
36615,T007PB77,2024-03-20 16:14:34,1360000
36616,E767BT797,2023-10-25 00:00:00,70000
36617,E767BT797,2024-06-29 10:06:12,80000
36618,E767BT797,2024-07-05 10:23:19,60000
36619,E767BT797,2024-08-16 01:38:17,45000
36620,X888KY178,2023-11-01 00:00:00,400000
36621,Y060KH71,2021-06-14 16:40:53,25000
36622,T808MC777,2023-04-16 10:57:58,100000
36623,B040HP797,2024-08-08 11:40:29,80000
36624,B040HP797,2024-09-11 21:49:54,60000
36625,B040HP797,2025-02-04 20:46:31,80000
36626,P555KB50,2025-02-11 00:00:00,950000
36627,M666MM45,2022-11-12 00:00:00,500000
36628,M677KK977,2024-12-14 00:00:00,580000
36629,B551OB50,2022-06-01 00:00:00,70000
36630,H252TM82,2024-12-15 00:00:00,25000
36631,X911KO799,2024-11-09 00:00:00,250000
36632,X767EP65,2024-09-22 00:00:00,400000
36633,P327PP77,2024-11-22 00:00:00,780000
36634,P327PP77,2025-01-27 00:00:00,770000
36635,A711KK178,2022-08-22 00:00:00,50000
36636,K279KB26,2023-04-22 00:00:00,70000
36637,Y099PE77,2022-08-30 00:00:00,120000
36638,P077YO77,2024-04-08 00:00:00,1500000
36639,Y555OY62,2024-09-03 00:00:00,500000
36640,A734AM05,2024-04-14 00:00:00,55000
36641,E737EE48,2024-06-05 00:00:00,250000
36642,O545AE550,2024-11-27 00:00:00,50000
36643,B090OB797,2024-03-13 00:00:00,250000
